galaxy,r_kpc,g_bar,g_obs,log_g_bar,log_g_obs
D0078,12.710526315789474,1.827658401224599e-07,1.84743365821133e-07,-6.738104972894543,-6.733431148272814
D0078,13.473684210526317,1.724138687092737e-07,1.7818319415888852e-07,-6.763427803118861,-6.749133260053608
D0078,14.23684210526316,1.6317172047901687e-07,1.5679184472332636e-07,-6.787355107249599,-6.8046765301960095
D0078,15.0,1.5487000136692656e-07,1.5765134768545763e-07,-6.8100326978155215,-6.802302312325808
D0079,0.5,4.749251356764831e-06,4.904674238614397e-06,-5.323374844533132,-5.309389832538958
D0079,1.263157894736842,1.879911995386079e-06,1.884994559515368e-06,-5.7258624809558905,-5.724689898920185
D0079,2.026315789473684,1.1718931919289842e-06,1.1934242176750515e-06,-5.931111968752785,-5.9232051534401995
D0079,2.7894736842105265,8.512809035710547e-07,8.432212333038898e-07,-6.069927108845073,-6.074058465947223
D0079,3.5526315789473686,6.684131539150503e-07,6.70719747592607e-07,-6.174955012075309,-6.173458906803458
D0079,4.315789473684211,5.502181449910475e-07,5.339249712084763e-07,-6.259465091628001,-6.272519767090318
D0079,5.078947368421053,4.6754287968151183e-07,4.4634264476882356e-07,-6.330178552588077,-6.350331617521984
D0079,5.842105263157895,4.0646745846185493e-07,4.1751229112374753e-07,-6.390974218030942,-6.379330734818351
D0079,6.605263157894737,3.5950508278299516e-07,3.538690056446073e-07,-6.444294965061341,-6.451157474285319
D0079,7.36842105263158,3.2227062778047065e-07,3.209817641236617e-07,-6.491779274922522,-6.4935196403846405
D0079,8.131578947368421,2.920251643318181e-07,2.8487469463480637e-07,-6.5345797230051375,-6.545346127343783
D0079,8.894736842105264,2.6696975082405856e-07,2.602952918047961e-07,-6.573537943857958,-6.584533687294872
D0079,9.657894736842106,2.4587404844286587e-07,2.464252348059462e-07,-6.609287307832393,-6.608314820956403
D0079,10.421052631578949,2.2786812065285803e-07,2.2557750141358499e-07,-6.642316429505815,-6.646704218071601
D0079,11.18421052631579,2.123194724200748e-07,2.1540319722522996e-07,-6.673010173630614,-6.666747854766125
D0079,11.947368421052632,1.9875721537121542e-07,2.0197498633479553e-07,-6.701677096437407,-6.694702412580243
D0079,12.710526315789474,1.8682355233650472e-07,1.8929879595446786e-07,-6.728568374331815,-6.722852148381652
D0079,13.473684210526317,1.762417495674449e-07,1.782535141033319e-07,-6.753891204556133,-6.748961899677261
D0079,14.23684210526316,1.6679440994183322e-07,1.7371427393476198e-07,-6.777818508686872,-6.760164494526945
D0079,15.0,1.5830837855882772e-07,1.555391020110252e-07,-6.800496099252794,-6.808160412728087
D0080,0.5,4.8783092322056105e-06,4.858091864829579e-06,-5.3117306735622805,-5.313534277095451
D0080,1.263157894736842,1.930997404414721e-06,1.9733716841027013e-06,-5.714218309985039,-5.704791107777654
D0080,2.026315789473684,1.2037386417130729e-06,1.2336652701020306e-06,-5.919467797781934,-5.908802661265182
D0080,2.7894736842105265,8.744139189802509e-07,8.449007037509027e-07,-6.058282937874222,-6.073194328147352
D0080,3.5526315789473686,6.865768549030119e-07,6.798795568438648e-07,-6.163310841104458,-6.167568017339467
D0080,4.315789473684211,5.651699720238208e-07,5.803924810647203e-07,-6.24782092065715,-6.236278222445972
D0080,5.078947368421053,4.802480591290497e-07,4.841771378921181e-07,-6.3185343816172255,-6.314995721134904
D0080,5.842105263157895,4.1751295230588557e-07,4.1806562205607664e-07,-6.37933004706009,-6.3787555434402305
D0080,6.605263157894737,3.692744040315004e-07,3.664335063245271e-07,-6.43265079409049,-6.436004821722151
D0080,7.36842105263158,3.31028126471095e-07,3.272845584178898e-07,-6.480135103951671,-6.485074484615925
D0080,8.131578947368421,2.9996076185083046e-07,3.0096835429609856e-07,-6.522935552034286,-6.521479166456312
D0080,8.894736842105264,2.7422448346717926e-07,2.7190761784908186e-07,-6.561893772887107,-6.565578624911671
D0080,9.657894736842106,2.5255551883353296e-07,2.515769557120029e-07,-6.597643136861541,-6.599329142501276
D0080,10.421052631578949,2.3406029144420858e-07,2.3377290405941095e-07,-6.630672258534964,-6.631205828073361
D0080,11.18421052631579,2.1808911861625085e-07,2.142294051839727e-07,-6.661366002659763,-6.669120918038912
D0080,11.947368421052632,2.0415831588525682e-07,2.059364445057898e-07,-6.690032925466555,-6.68626678962689
D0080,12.710526315789474,1.9190036317164928e-07,2.0374296608198364e-07,-6.716924203360964,-6.690917375689881
D0080,13.473684210526317,1.810310066638801e-07,1.7354111375963799e-07,-6.742247033585283,-6.760597619641429
D0080,14.23684210526316,1.713269416116573e-07,1.7203681153957084e-07,-6.766174337716022,-6.7643786150809895
D0080,15.0,1.6261030774018702e-07,1.5944313589145524e-07,-6.788851928281943,-6.7973941726181435
D0081,0.5,4.9667810881516575e-06,5.012662306637455e-06,-5.303924981197225,-5.299931551980575
D0081,1.263157894736842,1.966017514060031e-06,1.9615188202396157e-06,-5.706412617619983,-5.707407520577014
D0081,2.026315789473684,1.2255693594140455e-06,1.2418179396750542e-06,-5.911662105416878,-5.905942070496151
D0081,2.7894736842105265,8.902720818385045e-07,9.101279146365586e-07,-6.050477245509167,-6.040897565132988
D0081,3.5526315789473686,6.990284494435666e-07,6.996381464731236e-07,-6.155505148739402,-6.155126519446168
D0081,4.315789473684211,5.75419760212692e-07,5.877055608894654e-07,-6.240015228292094,-6.230840199957401
D0081,5.078947368421053,4.889577237040491e-07,4.6285781385430977e-07,-6.31072868925217,-6.334552400217802
D0081,5.842105263157895,4.250848679048716e-07,4.3843971766728534e-07,-6.371524354695034,-6.358090110585678
D0081,6.605263157894737,3.759714767923565e-07,3.7778987906578887e-07,-6.424845101725434,-6.422749680942391
D0081,7.36842105263158,3.370315738388624e-07,3.438274542062823e-07,-6.472329411586616,-6.463659448375395
D0081,8.131578947368421,3.054007788831116e-07,2.963859535225729e-07,-6.515129859669231,-6.52814238251521
D0081,8.894736842105264,2.791977534759807e-07,2.732810278828593e-07,-6.5540880805220505,-6.563390517490597
D0081,9.657894736842106,2.5713580565362797e-07,2.5710096855658467e-07,-6.589837444496485,-6.5898962872700615
D0081,10.421052631578949,2.3830515321939767e-07,2.3743186364735892e-07,-6.622866566169908,-6.6244609986180425
D0081,11.18421052631579,2.2204433099972115e-07,2.2267466743541933e-07,-6.653560310294708,-6.652329187630511
D0081,11.947368421052632,2.078608825437918e-07,2.1208253568306276e-07,-6.6822272331015,-6.673495092769405
D0081,12.710526315789474,1.9538062251528257e-07,1.8734510269287445e-07,-6.709118510995908,-6.727357655125611
D0081,13.473684210526317,1.8431414194312788e-07,1.876111318325622e-07,-6.734441341220227,-6.726741396500525
D0081,14.23684210526316,1.744340862751968e-07,1.7389042459121905e-07,-6.7583686453509655,-6.759724332095564
D0081,15.0,1.6555936960505524e-07,1.642844483359144e-07,-6.781046235916888,-6.784403546251876
D0082,0.5,5.0085594376610846e-06,4.879407030015321e-06,-5.300287167992562,-5.311632952431598
D0082,1.263157894736842,1.9825547774075127e-06,2.015713433088541e-06,-5.70277480441532,-5.695571209961903
D0082,2.026315789473684,1.2358783027994885e-06,1.1793092996454444e-06,-5.908024292212215,-5.928372276743233
D0082,2.7894736842105265,8.977606539203831e-07,9.156179703964802e-07,-6.046839432304503,-6.038285692223531
D0082,3.5526315789473686,7.049083653004489e-07,6.864161720032682e-07,-6.151867335534739,-6.163412493036618
D0082,4.315789473684211,5.802599348509793e-07,5.843008171039335e-07,-6.236377415087431,-6.23336350635877
D0082,5.078947368421053,4.930706182153399e-07,4.946624664239019e-07,-6.307090876047506,-6.305691041411425
D0082,5.842105263157895,4.286604924124352e-07,4.4206999993235805e-07,-6.367886541490371,-6.354508956494059
D0082,6.605263157894737,3.7913398133689483e-07,3.798705700577053e-07,-6.421207288520771,-6.4203643515009095
D0082,7.36842105263158,3.398665332698593e-07,3.3675223552718844e-07,-6.468691598381952,-6.472689512534748
D0082,8.131578947368421,3.079696741603903e-07,3.0638979287710444e-07,-6.511492046464568,-6.513725706960413
D0082,8.894736842105264,2.815462405785816e-07,2.9099178422334247e-07,-6.550450267317387,-6.536119272583977
D0082,9.657894736842106,2.5929871748109153e-07,2.6382320945274836e-07,-6.586199631291822,-6.57868700070069
D0082,10.421052631578949,2.403096699887894e-07,2.3970315228769586e-07,-6.619228752965245,-6.62032625460986
D0082,11.18421052631579,2.2391206897778967e-07,2.2406760345182136e-07,-6.649922497090045,-6.649620930877607
D0082,11.947368421052632,2.0960931567304098e-07,2.0377551789863918e-07,-6.678589419896837,-6.690847994422845
D0082,12.710526315789474,1.9702407725788947e-07,1.9982835230682738e-07,-6.705480697791245,-6.699342892602325
D0082,13.473684210526317,1.858645103819543e-07,1.7993039316484523e-07,-6.730803528015564,-6.744895471068539
D0082,14.23684210526316,1.759013480879124e-07,1.797968838962502e-07,-6.754730832146302,-6.745217839401404
D0082,15.0,1.6695198125536948e-07,1.68386525704424e-07,-6.777408422712225,-6.773692663705378
D0083,0.5,5.12939917802868e-06,5.3899975908985165e-06,-5.289933502129534,-5.268411428924526
D0083,1.263157894736842,2.0303871746363525e-06,1.9815522173101e-06,-5.692421138552293,-5.702994478772216
D0083,2.026315789473684,1.265695901072012e-06,1.2619977787700878e-06,-5.8976706263491865,-5.898941409488669
D0083,2.7894736842105265,9.194206073824992e-07,9.54334721870032e-07,-6.0364857664414755,-6.020299274808381
D0083,3.5526315789473686,7.219154398707031e-07,7.398393717093157e-07,-6.141513669671711,-6.130862560745526
D0083,4.315789473684211,5.942596608691764e-07,5.8503515166401e-07,-6.226023749224403,-6.232818038678387
D0083,5.078947368421053,5.049667584587819e-07,5.070101644489169e-07,-6.296737210184479,-6.294983333921444
D0083,5.842105263157895,4.3900263235380595e-07,4.3869903180107427e-07,-6.357532875627344,-6.35783332407218
D0083,6.605263157894737,3.8828121267946186e-07,3.9033378219209154e-07,-6.4108536226577435,-6.408563860236275
D0083,7.36842105263158,3.4806637279480324e-07,3.426452644758015e-07,-6.4583379325189245,-6.465155265966067
D0083,8.131578947368421,3.153999494580742e-07,3.1456803517208343e-07,-6.50113838060154,-6.502285410300375
D0083,8.894736842105264,2.8833900704894945e-07,2.783869539212712e-07,-6.54009660145436,-6.555351120975124
D0083,9.657894736842106,2.65554725837997e-07,2.661253458404258e-07,-6.575845965428795,-6.574913761170377
D0083,10.421052631578949,2.461075363195579e-07,2.482938373816748e-07,-6.608875087102217,-6.6050340594399835
D0083,11.18421052631579,2.2931431619422332e-07,2.2803542566628622e-07,-6.639568831227017,-6.641997679419421
D0083,11.947368421052632,2.1466648542410777e-07,2.0718078211396448e-07,-6.668235754033809,-6.683650531788488
D0083,12.710526315789474,2.0177760741727725e-07,2.0590455871753482e-07,-6.695127031928217,-6.686334038015513
D0083,13.473684210526317,1.9034879762215802e-07,1.9169128700716998e-07,-6.7204498621525355,-6.717397626770885
D0083,14.23684210526316,1.8014525763871518e-07,1.7723531943423875e-07,-6.744377166283274,-6.751449727669557
D0083,15.0,1.70979972600956e-07,1.6983307383102613e-07,-6.7670547568491966,-6.769977729971954
D0084,0.5,5.182015017451705e-06,5.050170429987976e-06,-5.285501332765293,-5.296693965335917
D0084,1.263157894736842,2.0512142777413003e-06,2.0194994181303936e-06,-5.687988969188051,-5.69475626762536
D0084,2.026315789473684,1.278679030280291e-06,1.2720704541939695e-06,-5.893238456984946,-5.895488834426351
D0084,2.7894736842105265,9.288517484111547e-07,9.590998375764152e-07,-6.032053597077234,-6.018136182556426
D0084,3.5526315789473686,7.293206320857956e-07,7.239824260504283e-07,-6.13708150030747,-6.140271975739257
D0084,4.315789473684211,6.003553983633074e-07,6.123149158321659e-07,-6.221591579860162,-6.213025161134735
D0084,5.078947368421053,5.101465561221886e-07,5.075045229276775e-07,-6.292305040820238,-6.294560082924543
D0084,5.842105263157895,4.4350578978190273e-07,4.4862018171221915e-07,-6.353100706263103,-6.3481211930600026
D0084,6.605263157894737,3.922640849863841e-07,3.935348293196739e-07,-6.406421453293502,-6.40501682490095
D0084,7.36842105263158,3.5163673332707997e-07,3.6039835594559925e-07,-6.453905763154683,-6.443217198839986
D0084,8.131578947368421,3.18635227610299e-07,3.1700866236984674e-07,-6.496706211237298,-6.49892887037523
D0084,8.894736842105264,2.9129670216444496e-07,2.834469978932597e-07,-6.535664432090119,-6.547528138444738
D0084,9.657894736842106,2.682787066255651e-07,2.6212059183227164e-07,-6.571413796064554,-6.58149886013754
D0084,10.421052631578949,2.486320336656121e-07,2.4737825930832446e-07,-6.604442917737976,-6.606638470742919
D0084,11.18421052631579,2.3166655372137037e-07,2.2699503207852682e-07,-6.635136661862775,-6.643983647496268
D0084,11.947368421052632,2.168684698933533e-07,2.201210022344636e-07,-6.663803584669568,-6.657338518467158
D0084,12.710526315789474,2.0384738163888698e-07,2.031047835736011e-07,-6.690694862563976,-6.692279847864746
D0084,13.473684210526317,1.9230133853824688e-07,2.033447472922509e-07,-6.716017692788295,-6.691767041609302
D0084,14.23684210526316,1.819931336997826e-07,1.7646016848634737e-07,-6.739944996919033,-6.753353310439356
D0084,15.0,1.7273383391505683e-07,1.7456243023910522e-07,-6.762622587484955,-6.75804922051326
D0085,0.5,5.270262928238417e-06,5.179163486225479e-06,-5.278167717722052,-5.285740379763151
D0085,1.263157894736842,2.086145742427707e-06,2.077790667367757e-06,-5.680655354144811,-5.682398208745395
D0085,2.026315789473684,1.3004544887861029e-06,1.3126401711152599e-06,-5.885904841941706,-5.881854309033284
D0085,2.7894736842105265,9.446697701559426e-07,9.048958471121193e-07,-6.024719982033994,-6.0434014049136096
D0085,3.5526315789473686,7.417407084187402e-07,7.501878052480584e-07,-6.12974788526423,-6.124829999844749
D0085,4.315789473684211,6.105792416861581e-07,6.392466709427201e-07,-6.214257964816921,-6.194331525006705
D0085,5.078947368421053,5.188341742825384e-07,5.171917219692391e-07,-6.284971425776997,-6.286348434935981
D0085,5.842105263157895,4.5105853890328796e-07,4.5641466938187034e-07,-6.345767091219862,-6.3406404056008485
D0085,6.605263157894737,3.9894420572322675e-07,4.1016800270524305e-07,-6.399087838250262,-6.387038222052878
D0085,7.36842105263158,3.576249844161783e-07,3.5867108594140066e-07,-6.446572148111443,-6.445303632307116
D0085,8.131578947368421,3.2406147455187675e-07,3.2216803216402416e-07,-6.489372596194058,-6.491917555609998
D0085,8.894736842105264,2.962573835400293e-07,2.8408681005082565e-07,-6.528330817046879,-6.546548929793861
D0085,9.657894736842106,2.728473995545774e-07,2.782930972719336e-07,-6.564080181021313,-6.55549756568855
D0085,10.421052631578949,2.5286615059729775e-07,2.538764956541487e-07,-6.597109302694736,-6.595377505034975
D0085,11.18421052631579,2.3561175443889395e-07,2.321059183353453e-07,-6.627803046819535,-6.634313785577633
D0085,11.947368421052632,2.20561664397643e-07,2.22559291500797e-07,-6.656469969626327,-6.652554269890598
D0085,12.710526315789474,2.073188315456106e-07,2.060956675874596e-07,-6.683361247520736,-6.685931137588258
D0085,13.473684210526317,1.955761633525975e-07,1.9464905658558646e-07,-6.708684077745055,-6.7107476968554876
D0085,14.23684210526316,1.8509241337621057e-07,1.886501713593014e-07,-6.732611381875793,-6.724342795973905
D0085,15.0,1.7567543094128057e-07,1.7186855238225393e-07,-6.755288972441715,-6.764803580999229
D0086,0.5,5.378090844444779e-06,5.512318441984047e-06,-5.269371866131337,-5.2586657015500435
D0086,1.263157894736842,2.1288276259260586e-06,2.0735783511179585e-06,-5.671859502554095,-5.6832795499718705
D0086,2.026315789473684,1.32706137720066e-06,1.312749036892094e-06,-5.877108990350989,-5.881818291664103
D0086,2.7894736842105265,9.639974155136868e-07,1.0059375337106995e-06,-6.0159241304432785,-5.997428987080336
D0086,3.5526315789473686,7.569164892181541e-07,7.770858692870732e-07,-6.120952033673514,-6.109530988281428
D0086,4.315789473684211,6.230715002710415e-07,6.262047977198859e-07,-6.205462113226206,-6.203283609323239
D0086,5.078947368421053,5.294493577432684e-07,5.206963244343187e-07,-6.276175574186282,-6.283415487973486
D0086,5.842105263157895,4.602870542542829e-07,4.5659608829902544e-07,-6.336971239629147,-6.340467813470894
D0086,6.605263157894737,4.0710647826474426e-07,4.0894693843978885e-07,-6.3902919866595465,-6.388333038784242
D0086,7.36842105263158,3.6494187873018144e-07,3.663193865165136e-07,-6.4377762965207275,-6.436140096802689
D0086,8.131578947368421,3.3069167004676636e-07,3.3105442763109424e-07,-6.480576744603343,-6.480100599346194
D0086,8.894736842105264,3.023187161078426e-07,3.030287441128299e-07,-6.519534965456162,-6.5185161740801805
D0086,9.657894736842106,2.7842977123828556e-07,2.780190013513398e-07,-6.555284329430597,-6.555925520988293
D0086,10.421052631578949,2.580397122334616e-07,2.511079305381894e-07,-6.58831345110402,-6.600139571099956
D0086,11.18421052631579,2.4043229657517837e-07,2.385679678481852e-07,-6.61900719522882,-6.622387868799227
D0086,11.947368421052632,2.250742864415216e-07,2.300623774093231e-07,-6.647674118035612,-6.638154396626672
D0086,12.710526315789474,2.1156050940880085e-07,2.061975728318991e-07,-6.67456539593002,-6.685716451137453
D0086,13.473684210526317,1.9957758993056798e-07,1.9938626568365458e-07,-6.699888226154338,-6.700304760483898
D0086,14.23684210526316,1.8887934573835638e-07,1.8622824758820042e-07,-6.723815530285077,-6.729954443433991
D0086,15.0,1.7926969481482597e-07,1.8022266785042735e-07,-6.7464931208509995,-6.744190585703102
D0087,0.5,5.499075153525941e-06,5.441340823151347e-06,-5.259710344959223,-5.264294070826638
D0087,1.263157894736842,2.1767172482706856e-06,2.2378970088457424e-06,-5.662197981381981,-5.650159904188007
D0087,2.026315789473684,1.356914648272635e-06,1.3676744393766842e-06,-5.867447469178876,-5.86401726958155
D0087,2.7894736842105265,9.856832822357819e-07,9.567783164972632e-07,-6.006262609271164,-6.019188675676207
D0087,3.5526315789473686,7.739439104962435e-07,7.827184343920076e-07,-6.1112905125014,-6.106394437662871
D0087,4.315789473684211,6.370879751036151e-07,6.253701073439698e-07,-6.195800592054091,-6.203862881848814
D0087,5.078947368421053,5.413597301398595e-07,5.335886065209161e-07,-6.266514053014167,-6.272793452288514
D0087,5.842105263157895,4.7064156719366165e-07,4.724992278641603e-07,-6.327309718457032,-6.325598896857593
D0087,6.605263157894737,4.162646530557485e-07,4.1101528136508006e-07,-6.380630465487432,-6.38614203094837
D0087,7.36842105263158,3.731515282749746e-07,3.7909722920853835e-07,-6.428114775348613,-6.421249389785752
D0087,8.131578947368421,3.3813083468282484e-07,3.319126212314083e-07,-6.470915223431229,-6.478976232897397
D0087,8.894736842105264,3.091196092218724e-07,3.0441711343483345e-07,-6.5098734442840485,-6.516530936456654
D0087,9.657894736842106,2.8469326407899966e-07,2.801446020242292e-07,-6.545622808258483,-6.552617741333755
D0087,10.421052631578949,2.638445149419012e-07,2.60118360265842e-07,-6.578651929931906,-6.584828992361129
D0087,11.18421052631579,2.458410068635127e-07,2.508124770034228e-07,-6.609345674056705,-6.60065086274182
D0087,11.947368421052632,2.3013750642509444e-07,2.3254442600311224e-07,-6.638012596863498,-6.633494065892746
D0087,12.710526315789474,2.1631972653621715e-07,2.2345164241667846e-07,-6.664903874757906,-6.650816448835894
D0087,13.473684210526317,2.040672420253767e-07,2.1318460525257036e-07,-6.690226704982225,-6.671244160317401
D0087,14.23684210526316,1.9312833256375762e-07,1.8856821451706566e-07,-6.7141540091129635,-6.724531511085521
D0087,15.0,1.833025051175314e-07,1.8310631396049176e-07,-6.736831599678885,-6.737296679887695
D0088,0.5,5.561817150498064e-06,5.44365253382031e-06,-5.254783293040187,-5.264109603428367
D0088,1.263157894736842,2.201552622072151e-06,2.172597777315014e-06,-5.657270929462945,-5.663020669105852
D0088,2.026315789473684,1.3723964397332888e-06,1.3584693349649911e-06,-5.86252041725984,-5.866950160562838
D0088,2.7894736842105265,9.96929489240219e-07,9.78155419022743e-07,-6.001335557352128,-6.009592134720241
D0088,3.5526315789473686,7.827742656256534e-07,7.681168033879831e-07,-6.106363460582364,-6.114572734122424
D0088,4.315789473684211,6.443568649967269e-07,6.442128313533442e-07,-6.1908735401350565,-6.190970629205158
D0088,5.078947368421053,5.475364034169079e-07,5.354541579190323e-07,-6.2615870010951316,-6.271277704692101
D0088,5.842105263157895,4.760113777453298e-07,4.855698847998072e-07,-6.3223826665379965,-6.31374825618081
D0088,6.605263157894737,4.2101404724885743e-07,4.1427715604885345e-07,-6.375703413568396,-6.382709013782211
D0088,7.36842105263158,3.7740902092665434e-07,4.005015810468573e-07,-6.423187723429577,-6.397395765126384
D0088,8.131578947368421,3.419887568267418e-07,3.397647668290506e-07,-6.465988171512193,-6.468821658913331
D0088,8.894736842105264,3.126465262114296e-07,3.1396316943605256e-07,-6.504946392365013,-6.503121295394442
D0088,9.657894736842106,2.879414873554856e-07,2.811292423061749e-07,-6.540695756339447,-6.551093977901314
D0088,10.421052631578949,2.6685486328147275e-07,2.7700379152434023e-07,-6.573724878012871,-6.557514286434362
D0088,11.18421052631579,2.48645943198737e-07,2.550676093952124e-07,-6.60441862213767,-6.593344688211312
D0088,11.947368421052632,2.327632728182009e-07,2.3481921316618102e-07,-6.633085544944462,-6.629266371518638
D0088,12.710526315789474,2.1878783821835033e-07,2.1338385063674562e-07,-6.65997682283887,-6.670838452037803
D0088,13.473684210526317,2.0639555831926408e-07,2.0785253638666825e-07,-6.685299653063189,-6.6822446715089185
D0088,14.23684210526316,1.953318407753479e-07,1.913987285373919e-07,-6.709226957193928,-6.7180609515697745
D0088,15.0,1.8539390501660214e-07,1.9150291138687625e-07,-6.73190454775985,-6.717824619138472
D0089,0.5,5.6401021300481135e-06,5.7630382489580565e-06,-5.248713031811915,-5.239348498021229
D0089,1.263157894736842,2.2325404264773786e-06,2.248557650533639e-06,-5.651200668234673,-5.648095973122648
D0089,2.026315789473684,1.3917135126092749e-06,1.3306956639852019e-06,-5.856450156031568,-5.875921258247954
D0089,2.7894736842105265,1.0109617025557937e-06,9.9607277190453e-07,-5.995265296123857,-6.001708931373434
D0089,3.5526315789473686,7.93792151636401e-07,8.091136115119369e-07,-6.100293199354092,-6.091990492740682
D0089,4.315789473684211,6.534264662860619e-07,6.731035003497862e-07,-6.184803278906784,-6.171918150969559
D0089,5.078947368421053,5.552432148752028e-07,5.707754100349698e-07,-6.25551673986686,-6.243534745291378
D0089,5.842105263157895,4.827114435626763e-07,4.6968959928662626e-07,-6.316312405309725,-6.328189056641186
D0089,6.605263157894737,4.2694000187615197e-07,4.3180120681209667e-07,-6.369633152340125,-6.364716148219709
D0089,7.36842105263158,3.827212159675505e-07,3.9268850355409944e-07,-6.417117462201306,-6.405951813056298
D0089,8.131578947368421,3.4680239634600043e-07,3.3698557469594433e-07,-6.459917910283921,-6.472388689526401
D0089,8.894736842105264,3.170471611565507e-07,3.186533300460447e-07,-6.498876131136741,-6.4966815386212255
D0089,9.657894736842106,2.919943882041257e-07,2.9515359798294586e-07,-6.534625495111175,-6.529951918271635
D0089,10.421052631578949,2.706109607851367e-07,2.703682498119497e-07,-6.567654616784599,-6.568044310293555
D0089,11.18421052631579,2.5214574228450387e-07,2.4402942726243953e-07,-6.598348360909398,-6.6125577993699
D0089,11.947368421052632,2.3603951645575805e-07,2.357081754895956e-07,-6.62701528371619,-6.627625353799639
D0089,12.710526315789474,2.2186737157539158e-07,2.215486765110138e-07,-6.653906561610598,-6.6545308400159415
D0089,13.473684210526317,2.093006649822542e-07,2.0976318858699697e-07,-6.679229391834917,-6.6782707239414965
D0089,14.23684210526316,1.980812208334827e-07,1.9684702036390596e-07,-6.703156695965656,-6.705871154657381
D0089,15.0,1.880034043349371e-07,1.8729147267761024e-07,-6.725834286531578,-6.727481995467072
D0090,0.5,5.746716293810326e-06,5.758305617007614e-06,-5.240580242760855,-5.239705289048469
D0090,1.263157894736842,2.274741866299921e-06,2.301505918831643e-06,-5.643067879183614,-5.6379879038842295
D0090,2.026315789473684,1.4180209036674833e-06,1.4133190747976793e-06,-5.848317366980509,-5.849759779566499
D0090,2.7894736842105265,1.0300717885131716e-06,1.0244770745224797e-06,-5.987132507072797,-5.989497755681314
D0090,3.5526315789473686,8.087971080177496e-07,8.125840504511867e-07,-6.092160410303033,-6.090131706337712
D0090,4.315789473684211,6.657781072097329e-07,6.420969215288341e-07,-6.1766704898557245,-6.192399412261118
D0090,5.078947368421053,5.657389097533481e-07,5.727918463692868e-07,-6.2473839508158004,-6.2420031727917324
D0090,5.842105263157895,4.918360791999829e-07,4.93216359501668e-07,-6.308179616258665,-6.3069625267164735
D0090,6.605263157894737,4.3501039674261436e-07,4.3658464150734506e-07,-6.361500363289065,-6.3599315462859085
D0090,7.36842105263158,3.899557485085578e-07,3.98650888098031e-07,-6.408984673150246,-6.399407264066185
D0090,8.131578947368421,3.533579598135799e-07,3.4056628364101437e-07,-6.451785121232861,-6.467798349777587
D0090,8.894736842105264,3.230402650366751e-07,3.1121179747118336e-07,-6.490743342085682,-6.506943948059208
D0090,9.657894736842106,2.97513922567837e-07,2.9999826709459664e-07,-6.526492706060116,-6.522881253925098
D0090,10.421052631578949,2.757262868242328e-07,2.76463618040386e-07,-6.559521827733539,-6.55836201272785
D0090,11.18421052631579,2.569120225468146e-07,2.585189111424907e-07,-6.590215571858338,-6.587507681953309
D0090,11.947368421052632,2.4050134269250265e-07,2.389415287098765e-07,-6.61888249466513,-6.621708362087199
D0090,12.710526315789474,2.2606130348322194e-07,2.2973893833820083e-07,-6.645773772559539,-6.638765390210979
D0090,13.473684210526317,2.1325704996561754e-07,2.178901513832974e-07,-6.671096602783858,-6.6617623993845445
D0090,14.23684210526316,2.018255260303072e-07,2.0437006793105274e-07,-6.695023906914596,-6.689582710710863
D0090,15.0,1.9155720979367754e-07,1.9109009465413202e-07,-6.717701497480518,-6.71876182444967
D0091,0.5,5.874227352888009e-06,5.613190449617151e-06,-5.2310492487914395,-5.250790222377755
D0091,1.263157894736842,2.325214993851504e-06,2.3541267604266595e-06,-5.633536885214197,-5.628170155820687
D0091,2.026315789473684,1.4494846714918464e-06,1.4806900360224378e-06,-5.838786373011092,-5.829535846093318
D0091,2.7894736842105265,1.0529275443855864e-06,1.0633886802006795e-06,-5.977601513103381,-5.973307967072947
D0091,3.5526315789473686,8.26743108924979e-07,8.099085960396527e-07,-6.082629416333617,-6.091563991584955
D0091,4.315789473684211,6.805507299077571e-07,6.877107647292816e-07,-6.167139495886309,-6.162594177597869
D0091,5.078947368421053,5.782918119423428e-07,5.865415133127652e-07,-6.2378529568463845,-6.231701244648827
D0091,5.842105263157895,5.027491878597845e-07,5.169921188833999e-07,-6.2986486222892495,-6.286516077315223
D0091,6.605263157894737,4.446626283062636e-07,4.3563919528973153e-07,-6.351969369319649,-6.3608730528550605
D0091,7.36842105263158,3.986082846602577e-07,3.956446243156044e-07,-6.39945367918083,-6.402694730722343
D0091,8.131578947368421,3.611984456468355e-07,3.655305151148995e-07,-6.442254127263445,-6.437076361543802
D0091,8.894736842105264,3.3020804646411884e-07,3.2961678981951815e-07,-6.481212348116266,-6.481990674583372
D0091,9.657894736842106,3.041153125473356e-07,2.9649858792592755e-07,-6.5169617120907,-6.527977370621601
D0091,10.421052631578949,2.8184424167897004e-07,2.833478785484122e-07,-6.549990833764123,-6.5476800346129815
D0091,11.18421052631579,2.626125169526404e-07,2.6487514983204285e-07,-6.580684577888922,-6.576958784613528
D0091,11.947368421052632,2.4583770860104e-07,2.4554710846169496e-07,-6.609351500695714,-6.60986517571085
D0091,12.710526315789474,2.3107726646971461e-07,2.3141033326195963e-07,-6.636242778590123,-6.63561725221896
D0091,13.473684210526317,2.1798890567357845e-07,2.1622857917031623e-07,-6.661565608814441,-6.665086905407267
D0091,14.23684210526316,2.0630373328072488e-07,2.1181266584838534e-07,-6.68549291294518,-6.674048073767745
D0091,15.0,1.9580757842960027e-07,1.917391591444986e-07,-6.708170503511102,-6.717289181521451
