galaxy,r_kpc,g_bar,g_obs,log_g_bar,log_g_obs
G0102,2.026315789473684,6.828720150990306e-07,8.026057478995539e-07,-6.165660684817253,-6.095497734370284
G0102,2.7894736842105265,4.960485392700504e-07,5.881989743438409e-07,-6.304475824909541,-6.230475737117624
G0102,3.5526315789473686,3.894899641675952e-07,4.700821193443629e-07,-6.409503728139777,-6.327826267888035
G0102,4.315789473684211,3.206167387964961e-07,3.611361853599399e-07,-6.494013807692468,-6.442328993670085
G0102,5.078947368421053,2.724411666457272e-07,3.304147321362667e-07,-6.564727268652544,-6.480940597117848
G0102,5.842105263157895,2.3685200523705117e-07,2.907090063627874e-07,-6.625522934095409,-6.536541513282648
G0102,6.605263157894737,2.0948663411404525e-07,2.697806739960107e-07,-6.678843681125809,-6.568989164662296
G0102,7.36842105263158,1.8778980415223339e-07,2.263631488368341e-07,-6.72632799098699,-6.645194273417793
G0102,8.131578947368421,1.7016551832564837e-07,2.090855757785605e-07,-6.769128439069605,-6.679675926894677
G0102,8.894736842105264,1.5556551823261936e-07,2.106115236426421e-07,-6.8080866599224255,-6.676517870009539
G0102,9.657894736842106,1.432728751025214e-07,1.555248436135055e-07,-6.84383602389686,-6.808200226685667
G0102,10.421052631578949,1.3278066960258926e-07,1.591830560088138e-07,-6.8768651455702825,-6.798103161934414
G0102,11.18421052631579,1.237203415591185e-07,1.5441534431405742e-07,-6.907558889695082,-6.811309545840872
G0102,11.947368421052632,1.1581750035820561e-07,1.5252402283430704e-07,-6.936225812501874,-6.816661748692748
G0102,12.710526315789474,1.0886365458100489e-07,1.28776962204116e-07,-6.963117090396283,-6.890161823952314
G0102,13.473684210526317,1.0269754914575265e-07,1.2347671532643714e-07,-6.988439920620602,-6.908414931948096
G0102,14.23684210526316,9.71925049216735e-08,1.1174863522392953e-07,-7.0123672247513404,-6.951757772163237
G0102,15.0,9.22476230923252e-08,1.2386131616145246e-07,-7.035044815317262,-6.90706430944982
G0103,0.5,2.8122431593421974e-06,3.2412502530476194e-06,-5.550947130951303,-5.48928743631679
G0103,1.263157894736842,1.1131795839062866e-06,1.4175872772502695e-06,-5.953434767374062,-5.848450193203073
G0103,2.026315789473684,6.939301302272954e-07,8.177137248895679e-07,-6.158684255170956,-6.087398712785034
G0103,2.7894736842105265,5.040813210141673e-07,6.019499326801578e-07,-6.2974993952632445,-6.2204396297803575
G0103,3.5526315789473686,3.957971853889018e-07,4.153207774148752e-07,-6.402527298493481,-6.381616341726835
G0103,4.315789473684211,3.2580865870427897e-07,3.900707086461941e-07,-6.487037378046172,-6.408856660687802
G0103,5.078947368421053,2.768529535103717e-07,3.286108669646393e-07,-6.557750839006248,-6.483318078804968
G0103,5.842105263157895,2.406874776013592e-07,2.455996921189481e-07,-6.618546504449113,-6.609772181957277
G0103,6.605263157894737,2.12878964252995e-07,2.3501018807827167e-07,-6.6718672514795125,-6.6289133099398985
G0103,7.36842105263158,1.9083078581250625e-07,2.169861573170261e-07,-6.719351561340694,-6.66356797118644
G0103,8.131578947368421,1.72921100412627e-07,1.755916807217509e-07,-6.762152009423309,-6.755496064182908
G0103,8.894736842105264,1.5808467463757913e-07,1.659867229025366e-07,-6.801110230276129,-6.779926649313998
G0103,9.657894736842106,1.455929701021846e-07,1.997321903623895e-07,-6.836859594250564,-6.69955193527889
G0103,10.421052631578949,1.3493085865530746e-07,1.44513356371589e-07,-6.869888715923986,-6.8400920122125095
G0103,11.18421052631579,1.257238118294159e-07,1.371239726282807e-07,-6.900582460048786,-6.862886613262556
G0103,11.947368421052632,1.176929956552902e-07,1.2123713622197494e-07,-6.929249382855578,-6.916364330780849
G0103,12.710526315789474,1.1062654250000361e-07,1.4835884507148165e-07,-6.956140660749987,-6.828686556180815
G0103,13.473684210526317,1.0436058599121437e-07,1.3590852750350794e-07,-6.981463490974305,-6.866753292851537
G0103,14.23684210526316,9.876639561460581e-08,1.21350512368575e-07,-7.005390795105043,-6.915958385641275
G0103,15.0,9.37414386447399e-08,1.125391645338989e-07,-7.028068385670966,-6.948696313277142
G0104,0.5,2.8574205207084167e-06,3.236430501689429e-06,-5.544025840686944,-5.489933714478539
G0104,1.263157894736842,1.1310622894470815e-06,1.308480115475222e-06,-5.946513477109702,-5.883232872798653
G0104,2.026315789473684,7.050777908241548e-07,7.837454669059518e-07,-6.151762964906597,-6.105824958063523
G0104,2.7894736842105265,5.121791499383011e-07,6.505350432957093e-07,-6.290578104998885,-6.186729303714182
G0104,3.5526315789473686,4.021554806922957e-07,5.124695926196586e-07,-6.395606008229121,-6.290331898368335
G0104,4.315789473684211,3.310426213015849e-07,4.308857833998826e-07,-6.480116087781813,-6.365637834741608
G0104,5.078947368421053,2.813004657692224e-07,4.070100399132009e-07,-6.550829548741889,-6.39039487769094
G0104,5.842105263157895,2.445540085290988e-07,3.120881202963798e-07,-6.611625214184754,-6.505722762535957
G0104,6.605263157894737,2.1629876451577653e-07,2.740969139377073e-07,-6.664945961215153,-6.562095854162688
G0104,7.36842105263158,1.938963924766426e-07,2.54578820188031e-07,-6.712430271076334,-6.59417773052558
G0104,8.131578947368421,1.7569899641896412e-07,1.781554495350087e-07,-6.755230719158949,-6.749200888627107
G0104,8.894736842105264,1.6062423045402346e-07,1.9130995362826437e-07,-6.79418894001177,-6.718262433561972
G0104,9.657894736842106,1.4793185257073548e-07,1.5048005628738144e-07,-6.8299383039862045,-6.822521055008883
G0104,10.421052631578949,1.3709845932691898e-07,1.8997036598829425e-07,-6.862967425659628,-6.721314140581452
G0104,11.18421052631579,1.277435056316704e-07,1.4467063278692034e-07,-6.893661169784426,-6.839619618936207
G0104,11.947368421052632,1.1958367817942714e-07,1.6872299715944668e-07,-6.9223280925912185,-6.772825718485214
G0104,12.710526315789474,1.124037057835609e-07,1.4839565672606205e-07,-6.949219370485627,-6.828578809889256
G0104,13.473684210526317,1.0603708963566389e-07,1.1935981927725025e-07,-6.974542200709946,-6.923141847436356
G0104,14.23684210526316,1.0035303122635844e-07,1.004618630496972e-07,-6.998469504840685,-6.997998772177858
G0104,15.0,9.524735069028057e-08,1.0100271673323317e-07,-7.021147095406606,-6.99566694456999
G0105,0.5,2.9029551068904544e-06,3.824196495996522e-06,-5.537159680317312,-5.417459800774975
G0105,1.263157894736842,1.1490863964774711e-06,1.324361602613723e-06,-5.939647316740071,-5.877993419293209
G0105,2.026315789473684,7.163135978041382e-07,7.311156652486438e-07,-6.144896804536965,-6.136013910585892
G0105,2.7894736842105265,5.203410097256474e-07,6.056126034813317e-07,-6.283711944629253,-6.2178050952559385
G0105,3.5526315789473686,4.085640520808788e-07,5.722012670639765e-07,-6.3887398478594895,-6.242451184842039
G0105,4.315789473684211,3.3631796970072333e-07,4.674015355516032e-07,-6.473249927412181,-6.33030986515626
G0105,5.078947368421053,2.857831452379204e-07,3.243135053979345e-07,-6.543963388372257,-6.489034965611109
G0105,5.842105263157895,2.484511127518857e-07,3.049589511384289e-07,-6.604759053815122,-6.515758614731353
G0105,6.605263157894737,2.1974560570087107e-07,2.778773151350056e-07,-6.658079800845521,-6.556146905953162
G0105,7.36842105263158,1.9698623939613797e-07,2.011028428106345e-07,-6.705564110706702,-6.696581790128046
G0105,8.131578947368421,1.7849885770523828e-07,2.013252096298396e-07,-6.7483645587893175,-6.6961018400262455
G0105,8.894736842105264,1.6318386695538056e-07,1.8647071426180282e-07,-6.787322779642138,-6.729389365641854
G0105,9.657894736842106,1.502892289670807e-07,1.862181081025858e-07,-6.823072143616573,-6.729978089914003
G0105,10.421052631578949,1.3928319957302684e-07,1.5745997803049568e-07,-6.856101265289995,-6.80282981348866
G0105,11.18421052631579,1.2977916948451446e-07,1.3366388987644065e-07,-6.8867950094147945,-6.873985904223162
G0105,11.947368421052632,1.2148931064078992e-07,1.493573093391626e-07,-6.915461932221588,-6.82577351877135
G0105,12.710526315789474,1.1419492138906549e-07,1.2735870461967512e-07,-6.942353210115996,-6.894971366844064
G0105,13.473684210526317,1.0772684966976294e-07,1.129824677935484e-07,-6.967676040340314,-6.94698894351883
G0105,14.23684210526316,1.0195221262646697e-07,1.0695458131008106e-07,-6.991603344471053,-6.970800608052946
G0105,15.0,9.676517022968181e-08,1.1264243920270088e-07,-7.014280935036974,-6.948297953720397
G0106,0.5,2.948852217894098e-06,4.038419350947909e-06,-5.530346991626333,-5.3937885857523264
G0106,1.263157894736842,1.167254002916414e-06,1.3654401432573868e-06,-5.932834628049092,-5.864727333256063
G0106,2.026315789473684,7.276388589608814e-07,9.61689302858263e-07,-6.138084115845986,-6.016965214707216
G0106,2.7894736842105265,5.28567850377244e-07,4.958470686966485e-07,-6.276899255938274,-6.304652249845381
G0106,3.5526315789473686,4.1502364548139154e-07,4.535086324024858e-07,-6.381927159168511,-6.3434144418583855
G0106,4.315789473684211,3.4163531792675525e-07,3.571544868753554e-07,-6.466437238721202,-6.447143889532249
G0106,5.078947368421053,2.903015136786936e-07,3.3617384568241066e-07,-6.537150699681278,-6.473436077683127
G0106,5.842105263157895,2.523792438738192e-07,3.2403788271387225e-07,-6.597946365124143,-6.489404214201245
G0106,6.605263157894737,2.232198890039357e-07,2.514148228734149e-07,-6.651267112154542,-6.599609120833211
G0106,7.36842105263158,2.0010068621424237e-07,2.0949191539208794e-07,-6.698751422015723,-6.678832732451161
G0106,8.131578947368421,1.8132101016177305e-07,2.3680096429188925e-07,-6.741551870098339,-6.62561653342803
G0106,8.894736842105264,1.6576388207097e-07,1.8258486649158786e-07,-6.780510090951159,-6.738535221717184
G0106,9.657894736842106,1.5266537367844105e-07,1.867319635413637e-07,-6.816259454925594,-6.728781336033304
G0106,10.421052631578949,1.4148533368683804e-07,1.5742036325430434e-07,-6.849288576599016,-6.802939089785314
G0106,11.18421052631579,1.318310403293832e-07,1.6516262002283064e-07,-6.879982320723816,-6.782088236402611
G0106,11.947368421052632,1.2341011484578824e-07,1.4133597684370054e-07,-6.908649243530608,-6.849747275122953
G0106,12.710526315789474,1.1600039780535788e-07,1.4929488590680718e-07,-6.9355405214250165,-6.825955068768569
G0106,13.473684210526317,1.0943006277341381e-07,1.3848964122537433e-07,-6.960863351649335,-6.85858270982628
G0106,14.23684210526316,1.035641259519184e-07,1.5219769897165922e-07,-6.984790655780074,-6.817591913475205
G0106,15.0,9.829507392980325e-08,1.160817183955995e-07,-7.007468246345995,-6.935236171519642
G0107,0.5,2.995108017454569e-06,3.2263219626628577e-06,-5.523587510323572,-5.491292295461997
G0107,1.263157894736842,1.1855635902424335e-06,1.2522647342630554e-06,-5.926075146746331,-5.902303849659216
G0107,2.026315789473684,7.39052627683595e-07,8.280564596238607e-07,-6.131324634543225,-6.0819400505736425
G0107,2.7894736842105265,5.368589842607245e-07,6.633303527779322e-07,-6.270139774635513,-6.178270129729562
G0107,3.5526315789473686,4.215337209750875e-07,4.666438417903113e-07,-6.37516767786575,-6.33101446109916
G0107,4.315789473684211,3.469942215343708e-07,4.782182155237526e-07,-6.459677757418441,-6.320373885454071
G0107,5.078947368421053,2.9485519342817e-07,3.580850688083016e-07,-6.530391218378517,-6.4460137875313945
G0107,5.842105263157895,2.563380735659316e-07,2.760776678473727e-07,-6.591186883821382,-6.5589687223825175
G0107,6.605263157894737,2.2672132403042555e-07,2.5755572725141335e-07,-6.644507630851781,-6.58912878829542
G0107,7.36842105263158,2.032394726129886e-07,2.2675268305580386e-07,-6.691991940712962,-6.644447565439041
G0107,8.131578947368421,1.8416521790173725e-07,2.2317028194647257e-07,-6.734792388795578,-6.6513636378973136
G0107,8.894736842105264,1.6836406015277165e-07,1.8040844696348427e-07,-6.773750609648398,-6.743743132072639
G0107,9.657894736842106,1.55060088097103e-07,2.090183709901323e-07,-6.809499973622833,-6.679815541309938
G0107,10.421052631578949,1.4370467760514344e-07,1.650357717239266e-07,-6.842529095296255,-6.782421911673841
G0107,11.18421052631579,1.3389894666267484e-07,1.556437266657275e-07,-6.873222839421055,-6.807868379185532
G0107,11.947368421052632,1.2534593024589605e-07,1.633147401008363e-07,-6.901889762227847,-6.786974615902897
G0107,12.710526315789474,1.1781998412347168e-07,1.29960203413904e-07,-6.928781040122256,-6.886189617568153
G0107,13.473684210526317,1.1114658658522816e-07,1.3229931016803418e-07,-6.954103870346574,-6.878442420294716
G0107,14.23684210526316,1.0518863647252645e-07,1.486731484690643e-07,-6.978031174477312,-6.827767461368625
G0107,15.0,9.983693391515233e-08,1.2379038278759104e-07,-7.0007087650432345,-6.907313094124619
G0108,0.5,3.0417237843267988e-06,3.7282799796411225e-06,-5.5168802263083965,-5.428491481230218
G0108,1.263157894736842,1.204015664629358e-06,1.3658819240615263e-06,-5.919367862731154,-5.864586842341852
G0108,2.026315789473684,7.505552195092101e-07,8.068896409376263e-07,-6.124617350528049,-6.093185860084954
G0108,2.7894736842105265,5.45214640586879e-07,7.675372836920344e-07,-6.263432490620337,-6.114900519162258
G0108,3.5526315789473686,4.280944585348828e-07,5.015095729485141e-07,-6.368460393850573,-6.299720772635516
G0108,4.315789473684211,3.523948286720072e-07,5.02920220856083e-07,-6.452970473403265,-6.298500902399217
G0108,5.078947368421053,2.994443103741408e-07,3.325187988424559e-07,-6.523683934363341,-6.47818379696912
G0108,5.842105263157895,2.603277112712125e-07,3.500271246347928e-07,-6.584479599806206,-6.455898299584679
G0108,6.605263157894737,2.3025000757852267e-07,2.6850833824728525e-07,-6.637800346836605,-6.571042223191402
G0108,7.36842105263158,2.0640268536503281e-07,2.5606541650424224e-07,-6.685284656697786,-6.59164907219759
G0108,8.131578947368421,1.8703155955407497e-07,2.505716491319353e-07,-6.728085104780402,-6.60106806870534
G0108,8.894736842105264,1.709844730834591e-07,2.1263986045202998e-07,-6.767043325633222,-6.6723553214132565
G0108,9.657894736842106,1.574734384256381e-07,2.028161800419809e-07,-6.8027926896076565,-6.692897401298023
G0108,10.421052631578949,1.459412926823464e-07,1.476464557565971e-07,-6.83582181128108,-6.830776973784084
G0108,11.18421052631579,1.359829456522569e-07,1.5451241827105248e-07,-6.866515555405879,-6.811036610285361
G0108,11.947368421052632,1.2729681035728893e-07,1.841138595563809e-07,-6.895182478212671,-6.734913517838729
G0108,12.710526315789474,1.196537306463958e-07,1.3919977529806653e-07,-6.922073756107079,-6.85636146578069
G0108,13.473684210526317,1.1287646855900229e-07,1.3869258822786462e-07,-6.947396586331398,-6.857946747129652
G0108,14.23684210526316,1.0682578909835337e-07,1.2510802746140093e-07,-6.971323890462137,-6.902714823237512
G0108,15.0,1.0139079281089329e-07,1.133173337685378e-07,-6.994001481028058,-6.945703652499939
G0109,0.5,3.088698052466994e-06,3.1481761490463064e-06,-5.51022454574742,-5.501940975671754
G0109,1.263157894736842,1.2226096457681853e-06,1.294053383196034e-06,-5.9127121821701785,-5.888047807477785
G0109,2.026315789473684,7.621462726866609e-07,1.0664022989414036e-06,-6.117961669967073,-5.972078927344676
G0109,2.7894736842105265,5.536345565742724e-07,6.538890041077571e-07,-6.256776810059361,-6.184495965734769
G0109,3.5526315789473686,4.34705651828688e-07,4.578140396604934e-07,-6.361804713289597,-6.339310893064739
G0109,4.315789473684211,3.5783696949312733e-07,3.8835442812904645e-07,-6.446314792842289,-6.410771738530444
G0109,5.078947368421053,3.040687201910512e-07,3.942943424773045e-07,-6.517028253802365,-6.404179454345785
G0109,5.842105263157895,2.6434803151744545e-07,2.855993387984004e-07,-6.57782391924523,-6.544242802345928
G0109,6.605263157894737,2.3380582867280037e-07,2.612066326371526e-07,-6.631144666275629,-6.58301579952122
G0109,7.36842105263158,2.095902249888317e-07,2.224288318631525e-07,-6.67862897613681,-6.652808918944758
G0109,8.131578947368421,1.8991994497369866e-07,1.985232054898218e-07,-6.7214294242194255,-6.702188721005934
G0109,8.894736842105264,1.7362503845228666e-07,2.4218749212808095e-07,-6.760387645072246,-6.615848289929646
G0109,9.657894736842106,1.599053487653212e-07,1.876911478329082e-07,-6.796137009046681,-6.726556209733359
G0109,10.421052631578949,1.4819510857796182e-07,1.7079642001899985e-07,-6.829166130720103,-6.767521236587809
G0109,11.18421052631579,1.3808297175734797e-07,1.5464642908725306e-07,-6.8598598748449024,-6.810660103760422
G0109,11.947368421052632,1.292626938257112e-07,1.6504314343159046e-07,-6.888526797651695,-6.7824025133311165
G0109,12.710526315789474,1.2150157970367056e-07,1.4553542032499217e-07,-6.915418075546103,-6.837031295478042
G0109,13.473684210526317,1.1461965429076734e-07,1.4047034169649905e-07,-6.940740905770421,-6.852415361148349
G0109,14.23684210526316,1.0847553234172437e-07,1.3091118710624725e-07,-6.96466820990116,-6.883023238927376
G0109,15.0,1.0295660174889981e-07,1.1822704251773961e-07,-6.987345800467082,-6.927283174275776
G0110,0.5,3.136035220006516e-06,3.556002304286089e-06,-5.50361906851037,-5.449037966279324
G0110,1.263157894736842,1.2413472745859126e-06,1.2325323128737926e-06,-5.906106704933128,-5.909201686153104
G0110,2.026315789473684,7.738268724691404e-07,8.764763188413661e-07,-6.111356192730023,-6.057259813438362
G0110,2.7894736842105265,5.621195205672057e-07,8.218047289856027e-07,-6.250171332822312,-6.08523136396677
G0110,3.5526315789473686,4.413679198527689e-07,4.623315458675891e-07,-6.355199236052547,-6.335046472712008
G0110,4.315789473684211,3.633211535373403e-07,4.327145842921303e-07,-6.439709315605239,-6.363798467013306
G0110,5.078947368421053,3.0872885585556375e-07,3.7997723072134316e-07,-6.510422776565315,-6.420242426720945
G0110,5.842105263157895,2.6839941072127844e-07,3.588140649807699e-07,-6.571218442008179,-6.445130541592785
G0110,6.605263157894737,2.3738912023953705e-07,3.627233971761951e-07,-6.624539189038579,-6.440424429705519
G0110,7.36842105263158,2.1280238992901362e-07,2.43383781221342e-07,-6.67202349889976,-6.613708365961178
G0110,8.131578947368421,1.9283064459586996e-07,2.09867129660938e-07,-6.714823946982376,-6.678055577257304
G0110,8.894736842105264,1.7628600349149053e-07,2.3270337340149255e-07,-6.753782167835196,-6.633197320885877
G0110,9.657894736842106,1.6235604681232644e-07,1.9742012099905693e-07,-6.78953153180963,-6.704608586248265
G0110,10.421052631578949,1.5046633631344393e-07,2.168690087157736e-07,-6.822560653483054,-6.663802505640822
G0110,11.18421052631579,1.401992216002913e-07,1.792296341165726e-07,-6.853254397607853,-6.746590181787302
G0110,11.947368421052632,1.312437647139291e-07,1.4596792956348706e-07,-6.881921320414645,-6.835742552048106
G0110,12.710526315789474,1.2336370430667458e-07,1.4398803068767506e-07,-6.908812598309053,-6.841673608059923
G0110,13.473684210526317,1.163763069924293e-07,1.4446622010705585e-07,-6.934135428533372,-6.840233690181695
G0110,14.23684210526316,1.1013802066566323e-07,1.377638233346191e-07,-6.958062732664111,-6.860864812826496
G0110,15.0,1.0453450733355055e-07,1.1073248315363345e-07,-6.980740323230033,-6.955724961009191
G0111,0.5,3.1837292725816194e-06,3.0959369031750305e-06,-5.497063869459104,-5.509207899049271
G0111,1.263157894736842,1.2602261703968911e-06,1.2693081458906616e-06,-5.8995515058818615,-5.896432932819119
G0111,2.026315789473684,7.855955347928672e-07,9.93843324957288e-07,-6.104800993678756,-6.002682074827605
G0111,2.7894736842105265,5.706684545193468e-07,6.689973690726539e-07,-6.243616133771044,-6.1745755901536645
G0111,3.5526315789473686,4.480804161411168e-07,4.400434677272234e-07,-6.34864403700128,-6.356504421555485
G0111,4.315789473684211,3.688466840186023e-07,4.152491978070726e-07,-6.433154116553972,-6.381691197861031
G0111,5.078947368421053,3.1342412528005577e-07,3.043495638500794e-07,-6.503867577514048,-6.516627316278772
G0111,5.842105263157895,2.724813341398683e-07,3.159020277184114e-07,-6.564663242956913,-6.500447586427581
G0111,6.605263157894737,2.409994270081704e-07,2.626139856735605e-07,-6.617983989987312,-6.5806821490039065
G0111,7.36842105263158,2.1603877206803846e-07,2.4303920575029645e-07,-6.665468299848493,-6.614323662749011
G0111,8.131578947368421,1.957632886053423e-07,2.310900473641884e-07,-6.708268747931109,-6.636218758406181
G0111,8.894736842105264,1.789670301155348e-07,2.169650488363419e-07,-6.747226968783929,-6.663610221543437
G0111,9.657894736842106,1.648252211963236e-07,1.9739107111981455e-07,-6.782976332758364,-6.704672496302132
G0111,10.421052631578949,1.527546873208353e-07,2.0609883781059106e-07,-6.816005454431787,-6.685924457196383
G0111,11.18421052631579,1.4233142630364889e-07,2.125680287890042e-07,-6.8466991985565855,-6.6725020547922185
G0111,11.947368421052632,1.332397713194951e-07,1.7242056306584337e-07,-6.8753661213633785,-6.763410940985324
G0111,12.710526315789474,1.2523986786552958e-07,1.46281330503417e-07,-6.9022573992577865,-6.834811098185892
G0111,13.473684210526317,1.1814620347470852e-07,1.5142569350390116e-07,-6.927580229482105,-6.819800428665303
G0111,14.23684210526316,1.1181304284482581e-07,1.2360622141681966e-07,-6.951507533612844,-6.90795966954659
G0111,15.0,1.06124309086054e-07,1.161205084676664e-07,-6.974185124178765,-6.935091071150575
G0112,0.5,3.231786524933252e-06,3.519468680620285e-06,-5.490557334192455,-5.453522895184219
G0112,1.263157894736842,1.279248832786079e-06,1.5677656109896788e-06,-5.893044970615213,-5.80471886605386
G0112,2.026315789473684,7.974538178406726e-07,1.0705685247585122e-06,-6.098294458412108,-5.970385529236389
G0112,2.7894736842105265,5.792824903182244e-07,8.515323963795333e-07,-6.2371095985043965,-6.069798824740459
G0112,3.5526315789473686,4.548440294350503e-07,6.155621635061592e-07,-6.342137501734632,-6.210728082611667
G0112,4.315789473684211,3.7441429252275483e-07,4.773721464378518e-07,-6.426647581287324,-6.321142924669945
G0112,5.078947368421053,3.181551501229627e-07,3.531342006767514e-07,-6.4973610422474,-6.4520602194351735
G0112,5.842105263157895,2.765943422240171e-07,3.318078999126904e-07,-6.558156707690264,-6.479113278204226
G0112,6.605263157894737,2.4463722698697925e-07,3.0727746249345645e-07,-6.611477454720664,-6.5124692922449885
G0112,7.36842105263158,2.1929979990618493e-07,2.578894407248585e-07,-6.658961764581845,-6.5885664396721015
G0112,8.131578947368421,1.987182652871579e-07,2.826915405730791e-07,-6.701762212664461,-6.548687187397997
G0112,8.894736842105264,1.8166847329506446e-07,1.989023956276632e-07,-6.74072043351728,-6.701359986098242
G0112,9.657894736842106,1.6731319883850622e-07,1.8521208974501882e-07,-6.776469797491715,-6.7323306680958686
G0112,10.421052631578949,1.550604645801308e-07,1.9167804392253757e-07,-6.809498919165138,-6.717427631250208
G0112,11.18421052631579,1.4447986817348657e-07,2.082486326581457e-07,-6.840192663289938,-6.68141784145045
G0112,11.947368421052632,1.3525097791570878e-07,1.3314837221155817e-07,-6.86885958609673,-6.875664138604381
G0112,12.710526315789474,1.2713031878619416e-07,1.3881208894757201e-07,-6.895750863991138,-6.857572710144844
G0112,13.473684210526317,1.1992957807369488e-07,1.6175327505715852e-07,-6.9210736942154565,-6.791146917306232
G0112,14.23684210526316,1.1350082065384805e-07,1.2610183789077846e-07,-6.945000998346195,-6.899278583688562
G0112,15.0,1.0772621749777509e-07,1.560119251249279e-07,-6.9676785889121176,-6.806842204094178
G0113,0.5,3.28020070374752e-06,3.590789944120848e-06,-5.484099582549495,-5.444809999713095
G0113,1.263157894736842,1.2984127785667268e-06,1.7159274973516062e-06,-5.886587218972253,-5.765501066234008
G0113,2.026315789473684,8.094001736519856e-07,9.550948830594074e-07,-6.091836706769148,-6.0199534816704805
G0113,2.7894736842105265,5.87960503501914e-07,7.324903155424203e-07,-6.230651846861437,-6.1351981128636695
G0113,3.5526315789473686,4.61657876823725e-07,4.941361255387867e-07,-6.335679750091672,-6.306153394342453
G0113,4.315789473684211,3.800232522634322e-07,3.826607652607419e-07,-6.4201898296443645,-6.417186064308731
G0113,5.078947368421053,3.2292131280416e-07,4.148231172875321e-07,-6.49090329060444,-6.38213704921969
G0113,5.842105263157895,2.8073789806848146e-07,3.167561353118662e-07,-6.551698956047305,-6.499274964427841
G0113,6.605263157894737,2.483020453035971e-07,2.690653245860499e-07,-6.605019703077705,-6.570142267718484
G0113,7.36842105263158,2.22585047754296e-07,2.3650347002362917e-07,-6.652504012938886,-6.62616248282867
G0113,8.131578947368421,2.0169518890356922e-07,2.156764256780433e-07,-6.695304461021501,-6.666197322479554
G0113,8.894736842105264,1.8438998038817421e-07,2.502220270078046e-07,-6.734262681874321,-6.601674462081152
G0113,9.657894736842106,1.698196549624057e-07,1.8394396973714198e-07,-6.770012045848755,-6.73531444514088
G0113,10.421052631578949,1.5738336709899717e-07,1.773353525465586e-07,-6.803041167522179,-6.751204677340954
G0113,11.18421052631579,1.4664426675577148e-07,2.105985173122445e-07,-6.833734911646978,-6.676544690725923
G0113,11.947368421052632,1.3727712196300198e-07,1.5643654743261957e-07,-6.86240183445377,-6.8056617775288295
G0113,12.710526315789474,1.2903481029234552e-07,1.535261612203994e-07,-6.889293112348178,-6.8138176090755485
G0113,13.473684210526317,1.2172619799063064e-07,1.5028898190566434e-07,-6.914615942572497,-6.823072857556612
G0113,14.23684210526316,1.1520113377301828e-07,1.331149369577253e-07,-6.938543246703236,-6.875773209180889
G0113,15.0,1.0934002345825069e-07,1.2136380171258629e-07,-6.961220837269158,-6.9159108277640255
G0114,0.5,3.3289763436369858e-06,4.486106967553856e-06,-5.477689291014682,-5.348130375232647
G0114,1.263157894736842,1.3177198026896402e-06,1.619289243431769e-06,-5.88017692743744,-5.790675569031305
G0114,2.026315789473684,8.214357211571783e-07,9.173112539045112e-07,-6.085426415234335,-6.037483278378756
G0114,2.7894736842105265,5.967033068783275e-07,6.153636011884853e-07,-6.224241555326624,-6.210868195885921
G0114,3.5526315789473686,4.68522596511872e-07,4.950634289662913e-07,-6.329269458556859,-6.305339154429489
G0114,4.315789473684211,3.856740885920898e-07,4.13300592935177e-07,-6.413779538109552,-6.383733971664117
G0114,5.078947368421053,3.277230597362835e-07,3.105656341701143e-07,-6.484492999069627,-6.507846603069844
G0114,5.842105263157895,2.84912389770733e-07,3.801682244169198e-07,-6.545288664512492,-6.420024185569196
G0114,6.605263157894737,2.519942252155487e-07,3.030642188248581e-07,-6.598609411542891,-6.518465335437791
G0114,7.36842105263158,2.25894823318224e-07,2.8354815987901814e-07,-6.646093721404073,-6.547373166776789
G0114,8.131578947368421,2.0469433828188587e-07,2.1033476493860915e-07,-6.688894169486688,-6.677088939519162
G0114,8.894736842105264,1.871318062991205e-07,2.1210021821369275e-07,-6.727852390339508,-6.673458884670832
G0114,9.657894736842106,1.7234482432998018e-07,2.002760141628905e-07,-6.763601754313942,-6.698371060394196
G0114,10.421052631578949,1.5972361244722909e-07,1.915873973082447e-07,-6.796630875987366,-6.717633062373861
G0114,11.18421052631579,1.4882482477435938e-07,1.735366267394318e-07,-6.827324620112165,-6.760608848757493
G0114,11.947368421052632,1.393183932359091e-07,1.458502859801875e-07,-6.855991542918957,-6.836092714985885
G0114,12.710526315789474,1.3095352076418786e-07,1.7338346720037127e-07,-6.882882820813365,-6.760992316582784
G0114,13.473684210526317,1.2353623150215376e-07,1.576985305918308e-07,-6.908205651037684,-6.802172353334589
G0114,14.23684210526316,1.1691414145860021e-07,1.402275299679923e-07,-6.932132955168423,-6.85316671575969
G0114,15.0,1.1096587812123287e-07,1.460903212100168e-07,-6.954810545734345,-6.835378556032313
G0115,0.5,3.3781132371615194e-06,4.522086652467918e-06,-5.471325796609256,-5.344661119936679
G0115,1.263157894736842,1.3371698230431017e-06,1.8214940663128488e-06,-5.873813433032015,-5.739572239174623
G0115,2.026315789473684,8.335604091697256e-07,1.008577985545801e-06,-6.0790629208289095,-5.996290515514901
G0115,2.7894736842105265,6.055108632648005e-07,6.983334292818703e-07,-6.217878060921198,-6.155937167746822
G0115,3.5526315789473686,4.754381593042138e-07,5.391666758958606e-07,-6.322905964151434,-6.268276957944882
G0115,4.315789473684211,3.913667774760297e-07,5.083620382315024e-07,-6.407416043704125,-6.293826887705228
