logM,log_gbar,log_j,hinge,residual_dex
-5.133675444738073,-6.024719982033994,-2.3534172994848648,0.0,-0.018681422879615717
-5.028647541507838,-6.12974788526423,-2.236589742105081,0.0,0.004917885419480683
-4.944137461955146,-6.214257964816921,-2.1445753853570206,0.0,0.01992643981021658
-4.87342400099507,-6.284971425776997,-2.0845136488815452,0.0,-0.0013770091589835332
-4.812628335552205,-6.345767091219862,-2.0204661360496816,0.0,0.005126685619013749
-4.759307588521805,-6.399087838250262,-1.963683923730097,0.0,0.012049616197383983
-4.711823278660624,-6.446572148111443,-1.9215901640654445,0.0,0.001268515804326853
-4.669022830578009,-6.489372596194058,-1.8806964535929622,0.0,-0.002544959415939907
-4.630064609725189,-6.528330817046879,-1.8495748094056637,0.0,-0.018218112746982484
-4.594315245750755,-6.564080181021313,-1.8004250813913563,0.0,0.008582615332763055
-4.5612861240773315,-6.597109302694736,-1.7708213685544343,0.0,0.0017317976597608364
-4.530592379952532,-6.627803046819535,-1.7442488926385642,0.0,-0.006510738758097823
-4.50192545714574,-6.656469969626327,-1.7103687505848586,0.0,0.003915699735729028
-4.475034179251332,-6.683361247520736,-1.686720267592076,0.0,-0.0025698900675221736
-4.449711349027013,-6.708684077745055,-1.6611443018892127,0.0,-0.002063619110432846
-4.4257840448962735,-6.732611381875793,-1.6320508952523132,0.0,0.00826858590188806
-4.403106454330352,-6.755288972441715,-1.6182649019160924,0.0,-0.00951460855751396
-5.871431857459299,-5.269371866131337,-3.0808778442709936,0.0,0.010706164581293365
-5.468944221036541,-5.671859502554095,-2.68945331384777,0.0,-0.011420047417775692
-5.263694733239646,-5.877108990350989,-2.480848452998544,0.0,-0.004709301313113201
-5.124879593147358,-6.0159241304432785,-2.3304310905682275,0.0,0.018495143362942557
-5.019851689917122,-6.120952033673514,-2.22894023632342,0.0,0.011421045392085993
-4.93534161036443,-6.205462113226206,-2.149051427515288,0.0,0.002178503902967144
-4.864628149404354,-6.276175574186282,-2.0830471754002975,0.0,-0.007239913787204344
-4.803832483961489,-6.336971239629147,-2.020379839984704,0.0,-0.0034965738417467307
-4.75051173693109,-6.3902919866595465,-1.964331332095779,0.0,0.0019589478753045952
-4.703027427069909,-6.4377762965207275,-1.9170083963132312,0.0,0.0016361997180380783
-4.660226978987294,-6.480576744603343,-1.8747879754610604,0.0,0.00047614525714845257
-4.621268758134473,-6.519534965456162,-1.8355584315488234,0.0,0.0010187913759818201
-4.5855193941600385,-6.555284329430597,-1.8006390590412276,0.0,-0.0006411915576958194
-4.552490272486616,-6.58831345110402,-1.773202401586925,0.0,-0.011826119995935969
-4.521796528361817,-6.61900719522882,-1.7382859342493613,0.0,-0.0033806735704073887
-4.4931296055550245,-6.647674118035612,-1.7031688139528955,0.0,0.009519721408939752
-4.466238327660616,-6.67456539593002,-1.6866129243666734,0.0,-0.011151055207433203
-4.440915497436297,-6.699888226154338,-1.655922833703418,0.0,-0.0004165343295596813
-4.416988193305558,-6.723815530285077,-1.6348567189823564,0.0,-0.006138913148913794
-4.394310602739637,-6.7464931208509995,-1.6079584042680288,0.0,0.0023025351478977996
-5.861770336287186,-5.259710344959223,-3.083692028909291,0.0,-0.004583725867415289
-5.459282699864427,-5.662197981381981,-2.672893490955838,0.0,0.012038077193974317
-5.254033212067532,-5.867447469178876,-2.4719479419572674,0.0,0.0034301995973260446
-5.115218071975243,-6.006262609271164,-2.341310934866163,0.0,-0.012926066405043457
-5.010190168745008,-6.1112905125014,-2.227371961014142,0.0,0.004896074838528719
-4.925680089192316,-6.195800592054091,-2.149341063778076,0.0,-0.008062289794723121
-4.85496662823224,-6.266514053014167,-2.077736157557812,0.0,-0.006279399274347064
-4.794170962789375,-6.327309718457032,-2.012945381678054,0.0,0.0017108215994392495
-4.740850215758975,-6.380630465487432,-1.9632358281778428,0.0,-0.005511565460937895
-4.693365905897794,-6.428114775348613,-1.9095630428047623,0.0,0.006865385562861093
-4.65056545781518,-6.470915223431229,-1.8742257922366616,0.0,-0.008061009466167945
-4.611607236962359,-6.5098734442840485,-1.83456581273706,0.0,-0.0066574921726054725
-4.575857872987925,-6.545622808258483,-1.7989851692139587,0.0,-0.006994933075271881
-4.542828751314502,-6.578651929931906,-1.7655471122175115,0.0,-0.006177062429222779
-4.512135007189702,-6.609345674056705,-1.7274174312206578,0.0,0.00869481131488481
-4.483468084382911,-6.638012596863498,-1.7008386485859326,0.0,0.004518530970751833
-4.456576806488502,-6.664903874757906,-1.6691629232158938,0.0,0.014087425922012287
-4.431253976264183,-6.690226704982225,-1.6413925336201693,0.0,0.01898254466482374
-4.407326672133445,-6.7141540091129635,-1.6321452528081215,0.0,-0.010377501972557823
-4.384649081567522,-6.736831599678885,-1.6045114513603256,0.0,-0.00046508020881042
-5.85684328436815,-5.254783293040187,-3.0835997952101555,0.0,-0.00932631038817977
-5.454355647945391,-5.657270929462945,-2.6793238734147606,0.0,-0.005749739642906704
-5.2491061601484965,-5.86252041725984,-2.4734143874479115,0.0,-0.004429743302997835
-5.1102910200562075,-6.001335557352128,-2.33651266438818,0.0,-0.008256577368112694
-5.005263116825972,-6.106363460582364,-2.2314611092439183,0.0,-0.008209273540059847
-4.920753037273281,-6.1908735401350565,-2.142894937456248,0.0,-9.708907010175238e-05
-4.850039576313204,-6.2615870010951316,-2.0769782837596047,0.0,-0.009690703596969108
-4.78924391087034,-6.3223826665379965,-2.0070200613396625,0.0,0.008634410357186262
-4.73592316383994,-6.375703413568396,-1.9615193195947636,0.0,-0.007005600213815022
-4.688438853978759,-6.423187723429577,-1.8976362304750785,0.0,0.02579195830319314
-4.645638405896144,-6.465988171512193,-1.8691485052446288,0.0,-0.0028334874011379796
-4.606680185043324,-6.504946392365013,-1.8278609922059543,0.0,0.0018250969705704279
-4.570930821068889,-6.540695756339447,-1.7982232874977384,0.0,-0.010398221561866983
-4.537901699395467,-6.573724878012871,-1.7518897592541278,0.0,0.016210591578508904
-4.507207955270667,-6.60441862213767,-1.7237643439554038,0.0,0.011073933926358137
-4.478541032463875,-6.633085544944462,-1.6987248013988787,0.0,0.0038191734258239407
-4.451649754569466,-6.65997682283887,-1.6791739248168482,0.0,-0.010861629198932299
-4.4263269243451475,-6.685299653063189,-1.6468927892159282,0.0,0.0030549815542704195
-4.402399620214409,-6.709226957193928,-1.628909973050248,0.0,-0.008833994375846643
-4.379722029648487,-6.73190454775985,-1.5947754209857141,0.0,0.014079928621377746
-5.850773023139878,-5.248713031811915,-3.0712192425065865,0.0,0.009364533790686025
-5.448285386717119,-5.651200668234673,-2.6718615254231586,0.0,0.0031046951120252686
-5.243035898920224,-5.856450156031568,-2.4778999362904695,0.0,-0.019471102216385816
-5.104220758827936,-5.995265296123857,-2.332571062714777,0.0,-0.006443635249577362
-4.9991928555977,-6.100293199354092,-2.220169988553047,0.0,0.008302706613410038
-4.914682776045009,-6.184803278906784,-2.1333686983384483,0.0,0.012885127937225072
-4.843969315084933,-6.25551673986686,-2.0631068040592435,0.0,0.011981994575481991
-4.783173649642068,-6.316312405309725,-2.0142404615698504,0.0,-0.011876651331460764
-4.729852902611668,-6.369633152340125,-1.9525228868135125,0.0,0.0049170041204158466
-4.682368592750487,-6.417117462201306,-1.9019142544400354,0.0,0.01116564914500806
-4.639568144667872,-6.459917910283921,-1.8709320205511637,0.0,-0.012470779242479857
-4.6006099238150515,-6.498876131136741,-1.824641113819346,0.0,0.002194592515515126
-4.564860559840617,-6.534625495111175,-1.7876522576828988,0.0,0.004673576839540061
-4.5318314381671945,-6.567654616784599,-1.7571547711837243,0.0,-0.0003896935089562348
-4.501137694042395,-6.598348360909398,-1.7333708995346977,0.0,-0.014209438460501822
-4.472470771235603,-6.62701528371619,-1.6979042925393788,0.0,-0.0006100700834483774
-4.445579493341194,-6.653906561610598,-1.6710201188059177,0.0,-0.0006242784053434036
-4.420256663116875,-6.679229391834917,-1.6449058154322171,0.0,0.0009586678934203618
-4.3963293589861365,-6.703156695965656,-1.6228150745940515,0.0,-0.0027144586917255964
-4.373651768420215,-6.725834286531578,-1.5996041091500142,0.0,-0.0016477089354944852
-5.842640234088818,-5.240580242760855,-3.0713976380202066,0.0,0.0008749537123859952
-5.44015259766606,-5.643067879183614,-2.6668074908039494,0.0,0.0050799752993846425
-5.234903109869165,-5.848317366980509,-2.464819196949742,0.0,-0.0014424125859902048
-5.096087969776876,-5.987132507072797,-2.3264654748687166,0.0,-0.0023652486085170565
-4.991060066546641,-6.092160410303033,-2.219240595351562,0.0,0.002028703965320844
-4.906549986993949,-6.1766704898557245,-2.143609328984227,0.0,-0.015728922405393142
-4.835836526033873,-6.2473839508158004,-2.0623410178094206,0.0,0.005380778024068
-4.775040860591009,-6.308179616258665,-2.003627196607494,0.0,0.001217089542191907
-4.721720113560609,-6.361500363289065,-1.9501305858466123,0.0,0.0015688170031564752
-4.674235803699428,-6.408984673150246,-1.898641979944979,0.0,0.009577409084061017
-4.631435355616812,-6.451785121232861,-1.8686368506767566,0.0,-0.016013228544725422
-4.5924771347639926,-6.490743342085682,-1.829772318538337,0.0,-0.016200605973526017
-4.556727770789558,-6.526492706060116,-1.78411692550963,0.0,0.003611452135018567
-4.523698649116135,-6.559521827733539,-1.7523136224008717,0.0,0.0011598150056890688
-4.493004904991335,-6.590215571858338,-1.7208458408264025,0.0,0.002707889905028793
-4.464337982184543,-6.61888249466513,-1.6949457966831591,0.0,-0.0028258674220689173
-4.437446704290135,-6.645773772559539,-1.6631373939034366,0.0,0.007008382348559827
-4.412123874065816,-6.671096602783858,-1.6366516531537412,0.0,0.009334203399313346
-4.388196569935078,-6.695023906914596,-1.6146708526207925,0.0,0.005441196203732623
-4.365518979369155,-6.717701497480518,-1.595244023641313,0.0,-0.0010603269691520367
-5.833109240119402,-5.2310492487914395,-3.0769401046848492,0.0,-0.019740973586315214
-5.430621603696643,-5.633536885214197,-2.661898616772178,0.0,0.005366729393510461
-5.225372115899749,-5.838786373011092,-2.4547072302131516,0.0,0.00925052691777406
-5.0865569758074605,-5.977601513103381,-2.318370580564533,0.0,0.004293546030433859
-4.981529072577225,-6.082629416333617,-2.219956737975184,0.0,-0.008934575251338117
-4.897018993024533,-6.167139495886309,-2.128706711652603,0.0,0.004545318288439404
-4.826305532064457,-6.2378529568463845,-2.057190053737968,0.0,0.006151712197557835
-4.765509866621592,-6.2986486222892495,-1.993403971906869,0.0,0.01213254497402616
-4.7121891195911925,-6.351969369319649,-1.9506013391311883,0.0,-0.008903683535411488
-4.6647048097300114,-6.39945367918083,-1.9002857132730582,0.0,-0.003241051541513329
-4.621904361647396,-6.442254127263445,-1.8532758565598644,0.0,0.005177765719643013
-4.582946140794577,-6.481212348116266,-1.8172956818004191,0.0,-0.0007783264671061829
-4.547196776820142,-6.5169617120907,-1.7866649838578816,0.0,-0.011015658530900474
-4.514167655146719,-6.549990833764123,-1.7469726333434377,0.0,0.002310799151141296
-4.483473911021919,-6.580684577888922,-1.7155713921565119,0.0,0.003725793275394018
-4.454806988215127,-6.609351500695714,-1.6890242034949847,0.0,-0.0005136750151359948
-4.427915710320719,-6.636242778590123,-1.661563324907427,0.0,0.0006255263711629766
-4.4025928800964,-6.661565608814441,-1.6383139061651024,0.0,-0.003521296592825962
-4.378665575965661,-6.68549291294518,-1.6069035341492333,0.0,0.011444839177435107
-4.355987985399739,-6.708170503511102,-1.5945077021772036,0.0,-0.009118678010349157
-5.829877420060865,-5.2278174287329024,-3.0667517726887907,0.0,-0.0025961296527352573
-5.427389783638107,-5.630305065155661,-2.661684341879563,0.0,0.002563459120204392
-5.222140295841212,-5.835554552952556,-2.452719354872559,0.0,0.009994457540423163
-5.083325155748923,-5.974369693044844,-2.324153117938823,0.0,-0.010503348776682131
-4.978297252518688,-6.07939759627508,-2.2183095403123083,0.0,-0.008871999984124024
-4.893787172965996,-6.1639076758277715,-2.1369797854068038,0.0,-0.015232649278499544
-4.82307371200592,-6.2346211367878475,-2.0572749491856035,0.0,0.0027501012437491923
-4.762278046563056,-6.295416802230712,-2.0014548219550394,0.0,-0.007200975180851721
-4.708957299532656,-6.348737549261112,-1.9449556219549482,0.0,-0.0008440692414684037
-4.661472989671475,-6.396221859122293,-1.8929804410564155,0.0,0.008137672833234966
-4.618672541588859,-6.439022307204908,-1.8557814491324471,0.0,-0.0030652394840595676
-4.57971432073604,-6.477980528057729,-1.813062844882525,0.0,0.00445552731014498
-4.543964956761605,-6.513729892032163,-1.7795956635192514,0.0,-0.00010883791217697336
-4.510935835088182,-6.546759013705586,-1.7423974290329745,0.0,0.008229387713530656
-4.480242090963382,-6.577452757830385,-1.7125458480555964,0.0,0.006545061418687936
-4.45157516815659,-6.606119680637177,-1.68890217206848,0.0,-0.0035014322206636805
-4.424683890262182,-6.633010958531586,-1.6597514051502336,0.0,0.0010175458270129667
-4.399361060037863,-6.658333788755905,-1.629238284096327,0.0,0.011398127486188514
-4.375433755907125,-6.682261092886644,-1.608087498922564,0.0,0.005845089572237505
-4.352756165341202,-6.704938683452565,-1.5931461332472732,0.0,-0.009627360209025326
-5.820174460242482,-5.21811446891452,-3.057971172736969,0.0,0.005262110432525446
-5.417686823819724,-5.620602105337278,-2.6629221463129418,0.0,-0.009615109564935942
-5.2124373360228295,-5.825851593134173,-2.44703803853646,0.0,0.011654130394238571
-5.0736221959305405,-5.964666733226461,-2.30986005010024,0.0,0.008379827082100277
-4.968594292700305,-6.069694636456697,-2.207943790053293,0.0,0.0021565407155224037
-4.884084213147613,-6.154204716009389,-2.12399828646587,0.0,0.001027388784986094
-4.813370752187537,-6.224918176969465,-2.054847488999802,0.0,-0.0020979382030299476
-4.752575086744672,-6.2857138424123296,-1.9902747325735013,0.0,0.005456243763841684
-4.6992543397142725,-6.339034589442729,-1.9414229564134087,0.0,-0.0034816979767722245
-4.6517700298530915,-6.38651889930391,-1.891350608299771,0.0,0.0016943785281409163
-4.608969581770476,-6.429319347386525,-1.845850489825541,0.0,0.007093719311369817
-4.570011360917657,-6.468277568239346,-1.8129985375246898,0.0,-0.005118817792567398
-4.534261996943222,-6.5040269322137805,-1.777482501777124,0.0,-0.005585474246305289
-4.501232875269799,-6.537056053887203,-1.7469416438542797,0.0,-0.010562001747462801
-4.470539131144999,-6.567749798012002,-1.7156876415220754,0.0,-0.009441485332652988
-4.441872208338207,-6.5964167208187945,-1.6903261205195061,0.0,-0.01605228894109878
-4.414980930443799,-6.623307998713203,-1.6524632440854827,0.0,0.005890908138131756
-4.3896581002194806,-6.648630828937522,-1.6225943241398542,0.0,0.014983087580751508
-4.365730796088741,-6.67255813306826,-1.6002775852030156,0.0,0.01176195719295059
-4.3430532055228195,-6.695235723634182,-1.590629290977665,0.0,-0.014296635488191711
-5.817163963302119,-5.215103971974156,-3.054268837505209,0.0,0.009656283955681744
-5.41467632687936,-5.617591608396914,-2.648861100336989,0.0,0.015496485446605313
-5.209426839082465,-5.822841096193809,-2.4515258225685264,0.0,-0.0003319346102585996
-5.070611698990176,-5.961656236286097,-2.3103441420129682,0.0,0.004401146316279636
-4.965583795759941,-6.066684139516333,-2.214326570259014,0.0,-0.013619516636283358
-4.881073716207249,-6.1511942190690245,-2.12010794160007,0.0,0.0057975815762212335
-4.810360255247173,-6.2219076800291,-2.0550460551944925,0.0,-0.005505567532774869
-4.749564589804308,-6.282703345471965,-1.9888821305438542,0.0,0.005230950882771701
-4.696243842773908,-6.336024092502365,-1.9430628561005485,0.0,-0.009771994291416064
-4.648759532912727,-6.383508402363546,-1.8866298533874466,0.0,0.008125391412425742
-4.605959084830112,-6.426308850446161,-1.8418065801096501,0.0,0.012171041802787386
-4.5670008639772925,-6.465267071298982,-1.8104893773664805,0.0,-0.00311099441651308
-4.531251500002858,-6.501016435273416,-1.7762511217932324,0.0,-0.006133211218886103
-4.4982223783294355,-6.53404555694684,-1.7476049906584552,0.0,-0.014899192296176977
-4.467528634204635,-6.564739301071638,-1.7088190474824905,0.0,0.0012852058061527671
-4.438861711397844,-6.593406223878431,-1.6814914416201594,0.0,-0.0013934280827685441
-4.411970433503435,-6.620297501772839,-1.6587456886871392,0.0,-0.009684478005545394
-4.386647603279116,-6.645620331997158,-1.624896271293273,0.0,0.007368696333549529
-4.3627202991483784,-6.669547636127897,-1.6047902103378546,0.0,-0.00027379001709082473
-4.340042708582455,-6.692225226693818,-1.5847805786895983,0.0,-0.005609707852422652
-5.809025867457275,-5.2069658761293125,-3.05625402451416,0.0,-0.002452185907063864
-5.406538231034516,-5.60945351255207,-2.6469566147146857,0.0,0.011167360846368268
-5.2012887432376225,-5.814703000348966,-2.443657898451506,0.0,0.007265817778939088
-5.0624736031453335,-5.953518140441254,-2.307913276943639,0.0,0.0011247806100964652
-4.957445699915098,-6.05854604367149,-2.1997473681661264,0.0,0.0074007917046490235
-4.872935620362406,-6.143056123224182,-2.1227309387853923,0.0,-0.007586508639265688
-4.80222215940233,-6.2137695841842575,-2.046979650872399,0.0,0.0024891452665682934
-4.741426493959466,-6.2745652496271225,-1.9857017491100302,0.0,0.0034536179055768557
-4.688105746929066,-6.327885996657522,-1.9349763488963259,0.0,-0.001737075727813675
-4.640621437067885,-6.375370306518703,-1.8836902803364945,0.0,0.00586644166948691
-4.597820988985269,-6.418170754601318,-1.8460036392061174,0.0,-0.004361172234990107
-4.55886276813245,-6.457128975454139,-1.8016208029433243,0.0,0.006488058584956491
-4.523113404158015,-6.492878339428573,-1.7656958330707406,0.0,0.006839270381254536
-4.490084282484592,-6.525907461101996,-1.7474021171935057,0.0,-0.022631541211121764
-4.459390538359792,-6.556601205226795,-1.6993146698401662,0.0,0.012155865245958353
-4.430723615553,-6.585268128033587,-1.688605536638776,0.0,-0.023759713964845552
-4.403832337658592,-6.612159405927996,-1.6513200883828614,0.0,-0.002971373241832609
-4.378509507434273,-6.637482236152314,-1.6191189147240184,0.0,0.010785313627215132
-4.354582203303535,-6.661409540283053,-1.6008098409996405,0.0,-0.00045114718550642863
-4.331904612737612,-6.684087130848975,-1.5829981870586245,0.0,-0.010183020435317935
-5.802644673665982,-5.200584682338019,-3.0551203086358045,0.0,-0.006565947941646222
-5.400157037243224,-5.603072318760778,-2.643794518322923,0.0,0.011110359838601092
-5.194907549446329,-5.8083218065576725,-2.4508824541558383,0.0,-0.01356448742101879
-5.05609240935404,-5.947136946649961,-2.2993089356977023,0.0,0.011952269310675945
-4.951064506123805,-6.052164849880197,-2.1991889701835277,0.0,0.0021363938785539105
-4.8665544265711125,-6.136674929432888,-2.1194456484639117,0.0,-0.0073971217875987705
-4.795840965611037,-6.207388390392964,-2.0461719952764934,0.0,-0.0022767373329131146
-4.7350453001681725,-6.268184055835829,-1.9871989074401033,0.0,-0.005921892545862839
-4.681724553137773,-6.321504802866229,-1.9260254371838936,0.0,0.009783553905757358
-4.634240243276592,-6.36898911272741,-1.8790943119001655,0.0,0.008677184750851552
-4.591439795193976,-6.411789560810025,-1.8465567145997692,0.0,-0.011848516813587118
-4.552481574341156,-6.450747781662845,-1.802061119225397,0.0,-0.0007737677704824364
-4.516732210366722,-6.48649714563728,-1.7682382210906644,0.0,-0.004626699449886473
-4.483703088693298,-6.519526267310702,-1.726242069650647,0.0,0.013307360083302022
-4.453009344568499,-6.550220011435502,-1.7065657030571613,0.0,-0.008727394979325176
-4.424342421761707,-6.578886934242294,-1.6656046305398973,0.0,0.015860904441618473
-4.397451143867299,-6.605778212136703,-1.6454847156314332,0.0,0.00231817846973037
-4.37212831364298,-6.6311010423610215,-1.6248911798569534,0.0,-0.007140410429947508
-4.348201009512241,-6.6550283464917595,-1.598926710594398,0.0,-0.003066080166314933
-4.325523418946319,-6.677705937057682,-1.5767708654503374,0.0,-0.004109571010037172
-5.798070408275772,-5.19601041694781,-3.0524875608954374,0.0,-0.005874717851121147
-5.395582771853014,-5.598498053370568,-2.6443063808234832,0.0,0.005512369447270515
-5.190333284056119,-5.803747541167462,-2.444555032631039,0.0,-0.005483909761630379
-5.051518143963831,-5.942562681259751,-2.3097424232152983,0.0,-0.013488971114726134
-4.946490240733595,-6.047590584489987,-2.197178183899819,0.0,0.0015837010557602227
-4.861980161180903,-6.132100664042679,-2.118613595698684,0.0,-0.010307281647352617
-4.791266700220827,-6.202814125002755,-2.043502891748237,0.0,-0.0015127956666098896
-4.7304710347779615,-6.263609790445619,-1.9833612192944536,0.0,-0.002820781644773618
-4.677150287747562,-6.3169305374760185,-1.9298825039367808,0.0,-0.002504844990227184
-4.629665977886383,-6.3644148473372,-1.8705869553498053,0.0,0.021117632461362668
-4.586865529803767,-6.407215295419816,-1.8357478390961806,0.0,0.005194968803380995
-4.547907308950946,-6.446173516272635,-1.796009551934284,0.0,0.00675510142153346
-4.5121579449765115,-6.48192288024707,-1.7686801028877712,0.0,-0.010084728434310186
-4.479128823303089,-6.514952001920493,-1.73095631543069,0.0,-0.0006953968669929367
-4.44843507917829,-6.545645746045293,-1.69666135737031,0.0,0.006507031004168162
-4.4197681563714974,-6.574312668852085,-1.6731399618890568,0.0,-0.0037840236469097732
-4.392876878477089,-6.601203946746493,-1.6382544038584121,0.0,0.012204536625562312
-4.36755404825277,-6.626526776970811,-1.6216703175931995,0.0,-0.005272951292649708
-4.343626744122032,-6.65045408110155,-1.5939277016119493,0.0,0.002357672408373368
-4.32094915355611,-6.6731316716674725,-1.5724942225539338,0.0,-0.00013055060743916158
-5.786538394742009,-5.1844784034140465,-3.0431843076936667,0.0,0.0011997750186569789
-5.38405075831925,-5.586966039836804,-2.6440059393289714,0.0,-0.0054187610974691935
-5.178801270522356,-5.792215527633699,-2.4372335914391146,0.0,-0.002373040911544777
-5.039986130430067,-5.931030667725987,-2.298275488408457,0.0,-0.0020871150348078515
-4.934958227199831,-6.036058570956223,-2.195301150005524,0.0,-0.006194244689413431
-4.850448147647139,-6.120568650508915,-2.1057820826358746,0.0,0.0038237309445028345
-4.779734686687063,-6.191282111468991,-2.0360773069789024,0.0,0.0018063603382953985
-4.718939021244198,-6.252077776911856,-1.9766222509943483,0.0,-0.0008748585783262541
-4.665618274213799,-6.305398523942255,-1.924707399769947,0.0,-0.003686650190322993
-4.618133964352618,-6.352882833803436,-1.872197834185612,0.0,0.006363861255985093
-4.575333516270003,-6.395683281886052,-1.833621657793452,0.0,-0.0020846821249254077
-4.536375295417183,-6.434641502738872,-1.794954905936277,0.0,-0.0026676201162159074
-4.500625931442748,-6.4703908667133065,-1.757516174036373,0.0,0.0007111157347230446
-4.467596809769326,-6.50341998838673,-1.7180111272394512,0.0,0.013662965981721342
-4.436903065644525,-6.534113732511528,-1.6997566394673713,0.0,-0.011215546723718717
-4.408236142837734,-6.562780655318321,-1.662408694989348,0.0,0.006146496618744557
-4.381344864943325,-6.589671933212729,-1.646501593501642,0.0,-0.01582185619466081
-4.356022034719007,-6.614994763437048,-1.6124510960687994,0.0,0.0016334782223870192
-4.332094730588269,-6.638922067567787,-1.582999942927454,0.0,0.012681176243600767
-4.3094171400223455,-6.661599658133708,-1.5647364768020013,0.0,0.003852927362661518
-5.7800454381832695,-5.177985446855307,-3.0398611431102607,0.0,0.001353147626729445
-5.377557801760512,-5.580473083278066,-2.6403555453586454,0.0,-0.004610929715555656
-5.172308313963617,-5.7857225710749605,-2.432691775083021,0.0,0.00021763524190365757
-5.033493173871328,-5.924537711167249,-2.295030516580672,0.0,-0.0020901279379765825
-4.928465270641093,-6.029565614397485,-2.1921870829023593,0.0,-0.00645906704182142
-4.8439551910884004,-6.114075693950176,-2.1056468811161286,0.0,-0.0023988225747446634
-4.7732417301283245,-6.184789154910252,-2.0329446210039457,0.0,0.0015787757294702942
-4.7124460646854605,-6.245584820353117,-1.9760909371120539,0.0,-0.006305187372475984
-4.659125317655061,-6.298905567383517,-1.9229304244956489,0.0,-0.00662565620046518
-4.61164100779388,-6.346389877244698,-1.8777247210830126,0.0,-0.011182869097554615
-4.568840559711264,-6.389190325327313,-1.827762476864855,0.0,0.003140723173529203
-4.529882338858444,-6.428148546180133,-1.7881775573031795,0.0,0.004394120591240558
-4.4941329748840095,-6.463897910154568,-1.7537006413849727,0.0,0.0018492244787848833
-4.461103853210586,-6.49692703182799,-1.7177016752707703,0.0,0.007788913360343486
-4.430410109085787,-6.52762077595279,-1.6905623540632608,0.0,0.0006800675257636613
-4.401743186278995,-6.556287698759582,-1.6606598869705653,0.0,0.003151156097570329
-4.374851908384587,-6.583178976653991,-1.6341264413255392,0.0,0.002435491598806294
-4.349529078160268,-6.6085018068783095,-1.610411796089794,0.0,-0.0007808783783405104
-4.325601774029529,-6.632429111009047,-1.5882782681371856,0.0,-0.004368430734602136
-4.302924183463607,-6.65510670157497,-1.5545113787099072,0.0,0.01781016698811122
-9.729682996809666,-9.127623005481704,-4.275162748358518,0.0,1.4803874957566112
-9.32719536038691,-9.530110641904463,-3.8878880239619207,0.0,1.4499616717042905
-9.121945872590015,-9.735360129701357,-3.609547162845576,0.0,1.59614441834319
-8.983130732497726,-9.874175269793646,-3.4820184805594163,0.0,1.5735715027309336
-8.87810282926749,-9.979203173023881,-3.49586330928868,0.0583844190715066,1.335826038811934
-8.793592749714797,-10.063713252576573,-3.2409928310970884,0.142894498624198,1.6765468360897327
-8.722879288754722,-10.13442671353665,-3.244051554827938,0.2136079595842748,1.5290024667078832
-8.662083623311856,-10.195222378979514,-3.256243072970489,0.2744036250271389,1.38302809953705
-8.608762876281457,-10.248543126009913,-3.0524927811350637,0.32772437205753846,1.683887189147102
-8.561278566420276,-10.296027435871094,-3.0373125407155066,0.3752086819187195,1.619279050263854
-8.518478118337661,-10.33882788395371,-3.1248145320730516,0.41800913000133555,1.3586741713835337
-8.479519897484842,-10.37778610480653,-2.8918804298368608,0.4569673508541552,1.7466259341502752
-8.443770533510406,-10.413535468780964,-2.917836409731769,0.4927167148285889,1.623215246411588
-8.410741411836984,-10.446564590454388,-2.926398413568109,0.5257458365020131,1.540032995392064
-8.380047667712184,-10.477258334579187,-2.8021324236978398,0.5564395806268116,1.7271774868830025
-8.351380744905391,-10.505925257385979,-2.8561177394661046,0.5851065034336038,1.5618730097328886
-8.324489467010984,-10.532816535280388,-2.8413150555569358,0.6119977813280126,1.5376958217624104
-8.299166636786666,-10.558139365504706,-2.8594558211285594,0.6373206115523313,1.4507686301705256
-8.275239332655927,-10.582066669635445,-2.753891181218706,0.6612479156830702,1.6140433017287545
-8.252561742090004,-10.604744260201366,-2.737565715236289,0.6839255062489915,1.6013390525617446
-9.729682996809666,-9.127623005481704,-4.22649817211722,0.0,1.577716648239206
-9.32719536038691,-9.530110641904463,-3.877436655369184,0.0,1.4708644088897636
-9.121945872590015,-9.735360129701357,-3.6116199842654977,0.0,1.5919987755033471
-8.983130732497726,-9.874175269793646,-3.4852559647112162,0.0,1.5670965344273338
-8.87810282926749,-9.979203173023881,-3.4685473669629925,0.0583844190715066,1.390457923463309
-8.793592749714797,-10.063713252576573,-3.394893699641149,0.142894498624198,1.368745099001611
-8.722879288754722,-10.13442671353665,-3.186598017259489,0.2136079595842748,1.6439095418447813
-8.662083623311856,-10.195222378979514,-3.3639906671385575,0.2744036250271389,1.1675329112009134
-8.608762876281457,-10.248543126009913,-3.093822918882823,0.32772437205753846,1.6012269136515833
-8.561278566420276,-10.296027435871094,-3.0900241236668093,0.3752086819187195,1.5138558843612486
-8.518478118337661,-10.33882788395371,-2.9411788072478156,0.41800913000133555,1.7259456210340058
-8.479519897484842,-10.37778610480653,-3.0093011891067603,0.4569673508541552,1.5117844156104763
-8.443770533510406,-10.413535468780964,-2.902062515882858,0.4927167148285889,1.6547630341094095
-8.410741411836984,-10.446564590454388,-2.934063146536247,0.5257458365020131,1.5247035294557882
-8.380047667712184,-10.477258334579187,-2.870717366504998,0.5564395806268116,1.5900076012686863
-8.351380744905391,-10.505925257385979,-2.8052727870711243,0.5851065034336038,1.6635629145228492
